,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPL4,34397.9261536039,-0.07006728952466951,0.1946360265683619,-0.35999136829922807,0.7188535885429687,0.9332521814491667
RPL5,5145.135958923004,-0.2304439014312008,0.17399400913279775,-1.3244358387955684,0.18535833864890017,0.6071595593963974
RPL6,4961.783606128723,0.11162979638354034,0.20958379292389254,0.5326260911027465,0.5942924373495155,0.8950540988054789
RPL7,9854.393720437547,-0.11410056425797147,0.1792783013456606,-0.6364438049754716,0.5244871970946285,0.8645368919905944
RPL7A,4731.076875468244,-0.119131951977079,0.12109402131860791,-0.9837971410961194,0.32521526530321576,0.7543433759599619
RPL7L1,618.0199878666044,-0.14149982107006723,0.30258402585488997,-0.46763810703584924,0.6400434089198259,0.9104595542522078
RPL8,2746.1197979454696,-0.0063165763138048805,0.2843420824942635,-0.022214707926436865,0.9822766852574327,0.997399107493481
RPL9,368.8971522529082,0.06040572682046022,0.15550661185436535,0.38844474906977744,0.697686933960761,0.9282600455690911
RPLP0,20031.517392161855,-0.20009059016089945,0.19330774715840132,-1.0350883143702465,0.30062766935689467,0.7339354316388262
RPLP0P2,13.970035380327012,-0.051640305806069334,0.5602682485916709,-0.0921706806264249,0.9265624323321159,0.9837546665367569
RPLP1,11473.404588759182,-0.31912422716892747,0.16795586923212152,-1.90004808184396,0.057426810061482786,0.34787059568839496
RPLP2,20202.63733706814,-0.14644047399836235,0.28245311283583396,-0.5184594091674103,0.6041377736265198,0.897787506716452
RPN1,1864.5556428383043,0.21199705978997904,0.22417458613968,0.9456783814820414,0.3443126522418921,0.7666570381440867
RPN2,2430.55931612372,-0.05320333427197649,0.12337967052511355,-0.43121637499548293,0.6663110485104529,0.9185443164124587
RPP14,129.01264119667607,0.054840297624258,0.2423648938438633,0.22627162191066874,0.8209901684814853,0.9620650907712843
RPP30,46.06079670241983,-0.10706749945943482,0.28921381378629674,-0.37020188647886704,0.7112320710812072,0.9310618162080774
RPP38,31.790661333967044,-0.41609745279006416,0.36091247418777156,-1.15290404890129,0.24894977001798757,0.6863665049222644
RPP40,114.34804459895813,-0.0810713897018442,0.24449503742724088,-0.33158705614207074,0.7402010948216042,0.9395853431258144
RPPH1,48584.76371110439,-0.43844575502366534,0.25280295247143375,-1.7343379526914697,0.08285813720424838,0.4187395387525156
RPRD1A,296.0177816225595,0.19924325842970295,0.23512256976355847,0.8474016706693189,0.39677127360758424,0.800517061443821
RPRD1B,294.96973671050205,0.06949110776692843,0.22219452596252073,0.3127489638455361,0.7544713924510738,0.9419155057467539
RPRD2,444.78566937763173,-0.20867121657445545,0.2545730078368654,-0.8196910518815704,0.41239225237324917,0.8063740531511958
RPS11,16169.1599630545,-0.1000182009086954,0.17722172332548417,-0.5643676126825754,0.5725039756101191,0.8879000946069157
RPS12,15085.713796514223,-0.33060929666046507,0.14555461182793317,-2.2713763068620154,0.023124207449350603,0.2084002146769115
RPS13,4156.174706881888,0.15161402842279392,0.24447683898660358,0.6201570220363567,0.5351544136986419,0.8709118848407249
RPS14,283.91660557747264,0.38941542856721184,0.1859158449333042,2.094579021529399,0.03620843170036496,0.2739182309416078
RPS15,10810.360441220835,-0.0309475764122644,0.16265695939004318,-0.19026284844077082,0.8491031644986996,0.9700681847053572
RPS15A,4348.375617975455,-0.16528487385846288,0.16532780378568313,-0.9997403344976634,0.31743618707753996,0.7472901838806106
RPS16,10510.406396139597,-0.18737898886105525,0.18130447816406053,-1.0335044713650037,0.3013678791092099,0.7339354316388262
RPS18,2626.0261405556334,-0.3975171138373666,0.221821858175116,-1.7920556482019412,0.07312405242508457,0.3946035162089126
RPS19,14956.885528977726,-0.17502618176307902,0.1744822307723683,-1.003117515109148,0.31580416476917217,0.7457502773790721
RPS19BP1,351.3047293823158,0.22420771367813702,0.15863554085943024,1.4133510842744341,0.15755252063972847,0.5682850918379075
RPS2,13502.588110743567,-0.12650585153379584,0.17112604976884768,-0.739255371725558,0.4597519432716469,0.8338762147996037
RPS20,4261.22193620139,-0.14827576242172555,0.17809828419068877,-0.8325502016794704,0.40509845421927615,0.803644849040161
RPS21,4160.231210385602,-0.008900776694533466,0.11866157070980485,-0.0750097663573065,0.9402069413567529,0.9870864066686437
RPS23,12078.104904442376,-0.05012618217378606,0.1624283296989313,-0.30860492296323766,0.7576220755610026,0.9423196720110829
RPS25,7647.520673478414,-0.17403018829004638,0.15117318982449116,-1.151197434492794,0.24965102042708376,0.6863769427671018
RPS26,3335.7463594670126,-0.2625265810118321,0.21257444246443405,-1.234986567379828,0.2168355034027598,0.6472427623692917
RPS27,2347.996993885142,-0.3964821631681836,0.20663448311780724,-1.9187608824328688,0.055014602509815234,0.3404208401011904
RPS27A,4351.580474034482,-0.190756340521384,0.21658347020232266,-0.8807520737533104,0.37845202501440267,0.7876216610355155
RPS27L,42.604447491600105,0.1579305350748246,0.368637005861322,0.4284174745446926,0.6683472045393031,0.9193485315891163
RPS28,8258.139062358707,-0.14027360088330346,0.22708003033434707,-0.6177275944378202,0.5367549189774196,0.8709397276585578
RPS29,285.1779474086798,-0.4698355986527053,0.1755851513380947,-2.675827625925054,0.007454497399875664,0.09973044716121518
RPS3,9168.298585840043,-0.14605361597361136,0.14296043212544915,-1.0216366431058903,0.30695290786770746,0.7379177719069844
RPS3A,6884.42330556838,-0.10355442864708381,0.2014077169422743,-0.5141532321562617,0.6071448625581228,0.897787506716452
RPS4X,10783.78504764472,-0.16081504441857722,0.1284920414061694,-1.2515564595182458,0.21073152848889654,0.6407233104793578
RPS4Y1,2675.487614474984,0.12002836999951291,0.22388393136303417,0.5361187346888397,0.5918764929402691,0.8941703425823307
RPS5,2468.681087317522,-0.10768229333292369,0.15859152456858402,-0.6789914759054839,0.4971432629690641,0.8511902537681664
RPS6,4495.571993906358,-0.9489738208517905,1.3311922046521372,-0.7128751336849761,0.4759230276434522,0.8422326121850832
RPS6KA1,12.70525885878907,0.5646560058710997,0.43639033780874154,1.2939241705176652,0.19569161471613838,0.6219549877161219
RPS6KA2,788.0680774160994,-0.44530711954725805,0.1555006281651286,-2.86369981138841,0.004187246288288457,0.06706060850895953
RPS6KA3,603.8793890484297,-0.05790166003178969,0.15707533609276067,-0.3686234992207556,0.7124083774014198,0.9312294601677039
RPS6KA4,663.9762134860007,0.3775472480176204,0.16427487323707185,2.298265343798296,0.021546691643312164,0.19920284606937336
RPS6KA6,41.32301552736748,0.7179476932031977,0.267518790555431,2.6837280914457335,0.007280629293872816,0.09805211139930013
RPS6KB1,217.4049902552669,0.02486405452808977,0.2400761317092037,0.10356737402869678,0.9175126801424096,0.9817903762495988
RPS6KB2,595.4084684201146,0.4256268300102995,0.23678037130272667,1.7975596020420554,0.0722468250367086,0.39190199607239623
RPS6KC1,273.6277291563931,-0.09477395774575068,0.16558939071812062,-0.5723431756994771,0.5670895046865596,0.8846485926361484
RPS7,56.759726886663174,0.07378535929594497,0.2867477649940986,0.2573179926876274,0.7969333038292169,0.9536337740235367
RPS8,12806.052933270104,-0.2231860159500972,0.10760034889194159,-2.0742127534756727,0.03805955630434827,0.28157735948353735
RPS9,4414.936111892317,-0.337335775719829,0.17976816493556239,-1.876504529268274,0.06058603335086235,0.358844644939615
RPSA,35.90063566526344,0.35305327045837626,0.2858520722387948,1.235090820553657,0.21679670532650197,0.6472427623692917
RPTOR,397.6945141731368,-0.0795370628473447,0.19052036025623625,-0.41747277162594615,0.6763326362707357,0.9218742192097129
RPUSD1,165.4849199039092,0.36571996187167516,0.21698199763524798,1.6854852746192304,0.09189498349370012,0.4403316036178684
RPUSD2,94.55388350662729,0.047610454312013675,0.21013714475632406,0.22656848396423662,0.8207593011579585,0.9619843625220282
RPUSD3,169.40644041721524,-0.2505750131645189,0.20883204691650709,-1.1998877416774114,0.2301829413816049,0.661526232858366
RPUSD4,212.2362893601413,-0.018884591442819596,0.20614000475316863,-0.0916105123090103,0.927007498961055,0.9837546665367569
RRAD,17.07062442718569,-0.771889205336901,0.4545142132849745,-1.6982729753556387,0.08945625284167669,0.43620439277500966
RRAGA,1012.7126033357295,-0.19047402805237765,0.15419203889782648,-1.235303906828763,0.21671742028208496,0.6472427623692917
RRAGB,142.38436816693888,-0.2114019330230912,0.20446602213753157,-1.033922070831379,0.30117259609853986,0.7339354316388262
RRAGC,233.11177973713848,-0.1460514430033556,0.26890801990915336,-0.5431278808742742,0.5870417573858413,0.8927224280715397
RRAS,345.62951688717294,-0.3203967412691288,0.176177745728199,-1.8185993920221113,0.06897257066050387,0.3836955917889782
RRAS2,1234.9087830983817,0.17002183008046048,0.2184481800354542,0.7783165327944865,0.4363824313012923,0.8202320552254913
RRBP1,6317.8702428985225,0.2082411462124599,0.23800172078715523,0.8749564731033597,0.38159758957561307,0.7900668751465223
RREB1,373.7648893244136,0.26430943280102676,0.15359303313811445,1.7208425890212968,0.08527939179011068,0.42454500706830123
RRM1,331.883349514122,0.4592917905562488,0.19211706156592342,2.390687150910053,0.016816875824962357,0.17127452242394126
RRM2,517.3318315928764,0.37325082671974735,0.22395850799515624,1.666607042800178,0.09559256755832896,0.44854974008138976
RRM2B,108.80586243072514,-0.33055485283571423,0.20688620944912295,-1.5977616570765372,0.11009603094971607,0.47926365766311757
RRN3,299.10264525811937,0.10697549298664923,0.17152721028723447,0.6236648564826022,0.532847707532281,0.8693608796736144
RRN3P1,7.161235844779579,0.23665506600356417,0.6815378548420827,0.34723686193248776,0.7284133798325862,0.9364024895285851
RRN3P3,9.948442599274696,-0.7065412063043052,0.5068376325262112,-1.3940188355444705,0.16331191684645796,0.5782949808616554
RRNAD1,21.597570138059456,-0.39119841900517144,0.3695986512675716,-1.0584411432875136,0.289854370414521,0.7247232841949567
RRP1,325.81991991191114,0.3780353005137514,0.19260509478165855,1.9627481866058667,0.049675441005904264,0.3238706901994736
RRP12,406.109213285363,0.4156152676028085,0.18679026956574935,2.225037035221547,0.02607875202440163,0.22422444061780225
RRP15,187.6221523148825,0.41870190117311934,0.33557146490857076,1.2477279654490234,0.21213069637547732,0.6415522568982659
RRP1B,406.3592421329873,0.339453301808954,0.20897926672442171,1.6243396157408605,0.10430334673870795,0.468818402373445
RRP36,252.08633353067046,0.42858911532607014,0.2185499926917837,1.9610575596335071,0.04987230877363296,0.32441767400893284
RRP7A,629.3677819811683,0.3174868955098717,0.219492575822552,1.4464584704976209,0.14804865217971186,0.5531261214031667
RRP8,86.93889653041884,0.05712768510733053,0.2204025308903843,0.2591970467695881,0.7954832096012465,0.9535106426297499
RRP9,178.8447101006757,0.4101910385451941,0.20070259255938352,2.0437754854802264,0.04097573201781674,0.2944006981695794
RRS1,343.42386142565755,0.4197947585097136,0.21542741745243307,1.9486598478227841,0.05133605984096916,0.32878328803963985
RSAD1,208.90103738675293,0.31139050095795984,0.24480636960737334,1.271986923613858,0.20337776539175634,0.6314225832710849
RSBN1,126.10984245574483,0.14267357061841687,0.2083704512965726,0.6847111465691951,0.49352621382398687,0.8501602685582645
RSBN1L,106.42665332187102,0.26330816124715767,0.2539365555607295,1.0369053036327687,0.2997799919710109,0.7327147322195843
RSC1A1,113.67174369264455,-0.09808208139045407,0.21350695972650724,-0.45938587442813467,0.6459570901528341,0.9134318355062776
RSF1,195.01732365681596,-0.29411993740057313,0.25934534540747695,-1.1340860463042406,0.25675845614488213,0.692070565610674
RSL1D1,611.7439608819975,0.12175144705186572,0.23016062693968398,0.5289846863502504,0.5968160730457881,0.8954399822741483
RSL24D1,937.7912036203816,-0.1774173829919328,0.17500502639802232,-1.0137844989001856,0.3106855934793842,0.7409297672015057
RSPH3,115.33386510075741,-0.09424927496697813,0.284874115702652,-0.3308453445638927,0.740761307783314,0.9395853431258144
RSPH9,5.00200781509837,-3.2684066419862288,0.9645386306648476,-3.388569973328436,0.0007025810007966305,0.01710942852037822
RSPO3,8.22374222027377,-1.374805881337181,0.6684902882329934,-2.056583177851659,0.039726337745520854,0.28875849702410133
RSPO4,11.436984916690541,0.34868703715328586,0.5122598513607917,0.6806839072533536,0.496071521247605,0.8505509194651247
RSPRY1,212.20187430111196,0.26332239927562556,0.2001861025043598,1.3153880113625305,0.18837953259638218,0.6115822863630003
RSRC1,115.42099381641974,-0.049230592635246366,0.31190800566631055,-0.15783689979382853,0.8745853212560046,0.9753257863851905
RSRC2,217.44841784558514,-0.047750873700239865,0.31746521357610136,-0.15041293237248884,0.8804388387861322,0.975530309843703
RSU1,2868.921797369919,-0.038232197320407994,0.12610909304914927,-0.30316764950095654,0.7617621015036937,0.9435962165152265
RTCA,620.4279008565079,0.25275550909848793,0.21784640510235542,1.1602464083799338,0.24594849704826083,0.6823435983247919
RTEL1,113.03889320823583,0.20167720975481254,0.22962990926348162,0.878270650376839,0.3797968593150428,0.7890137090678452
RTF1,1646.210677704592,0.08468603180079408,0.2612614476509558,0.3241428559866753,0.745829882566934,0.940019712536814
RTKN,63.98233900689638,0.10337510695124395,0.2598287044613243,0.39785868603532765,0.6907343551952492,0.9258399737235761
RTKN2,27.209402026256168,0.34367273794023434,0.3763673793008463,0.9131310438716906,0.3611736249809889,0.7772404194942077
RTL1,9.072648748871986,0.12560797279515276,0.6142297334947345,0.2044967313459265,0.8379653460356746,0.9660606687489528
RTN1,24.4398877922144,0.060813629656866965,0.39705992963250974,0.15315982580551935,0.8782722381759029,0.9753257863851905
RTN2,24.502109224680822,0.9291891782188043,0.33810940397160666,2.748190873439399,0.005992511246255,0.08681118736716789
RTN3,20.653973980507452,0.11182689664814423,0.42958817176022873,0.2603118614507839,0.7946232238027583,0.9533639989395992
RTN4,10504.199643619264,0.02303858287254129,0.1985547075098436,0.11603141099739032,0.9076276475451693,0.9798367261380097
RTN4IP1,27.804432984891008,0.30750277630946904,0.31474697526274725,0.9769840553758116,0.32857704613582916,0.7570467224858954
RTN4RL1,30.21459652897494,-0.5368893677423733,0.38309659142181746,-1.4014464752864864,0.1610806027477053,0.5756118002671523
RTTN,56.45049036732537,0.7159354441220949,0.2742594792139137,2.610430991023971,0.009042821466375861,0.11275437908575273
RUFY1,522.0429057501124,0.3114845180008512,0.2230860405500131,1.3962528414278808,0.16263836939159482,0.5778532245838822
RUFY2,183.83053780133548,0.05117638102287087,0.2451328050089944,0.20877002170718484,0.8346277748593915,0.9658545561078736
RUFY3,165.79036620069027,-0.22010929562260315,0.2157109294759668,-1.0203900940824902,0.3075434900096522,0.738426806121264
RUNDC1,231.6426947520696,0.09952414238727454,0.1742395612686767,0.5711914198051079,0.5678698937622592,0.8846485926361484
RUNX2,22.37460394614225,-1.126811894356446,0.3725057103865487,-3.0249520019093254,0.002486725878283379,0.04564132275716574
RUNX3,58.433346583398595,0.30164007685869193,0.28594122271284955,1.054902381674459,0.29146997289571874,0.7259912615521065
RUSC1,263.5878553392191,0.19262323311581045,0.2230894114222232,0.8634351217649148,0.38789827597648896,0.7957317220320711
RUSC2,798.4052066508104,0.13907316271015063,0.1726582661574954,0.8054822152754093,0.4205414652125248,0.8108487748845148
RUVBL1,561.9352601673778,0.128986299684465,0.13781429558731434,0.9359428144574724,0.34930263166513786,0.769791771850885
RUVBL2,372.13941495081576,0.13330475031906158,0.17591791337371676,0.757766777484857,0.44859061440335635,0.8286826270379033
RWDD1,1054.067980933595,0.23101510974283598,0.1960666628994291,1.1782477771926654,0.23869784050505638,0.6732447704544247
RWDD2A,104.96635671271223,-0.1611851006721963,0.25547008604200117,-0.6309353207236024,0.5280828160755351,0.8664734579439225
RWDD2B,197.38709545599045,-0.11610550197275364,0.19297395492487862,-0.6016641054900465,0.5473977477139795,0.8773997156387217
RWDD3,130.16891946768828,-0.34356146118966785,0.22768396434332464,-1.5089400879879775,0.13131409407221462,0.5245826578671244
RWDD4,137.64131631006472,0.15249739047873115,0.2544601120312686,0.5992978202414371,0.5489743011970529,0.8785283184279997
RXFP1,11.171732703875612,-1.1319202286320047,0.5040993248435645,-2.2454309554635286,0.02474048003592229,0.21681023490635
RXRA,463.91973379418687,0.09576968045160662,0.1840074121703115,0.5204664275315453,0.6027385215219596,0.897107120867983
RXRB,305.04093975529827,-0.15736475527998262,0.20838845213645532,-0.7551510348420758,0.45015836450873903,0.8295776188373093
RYBP,150.91209723799798,-0.18006522699384164,0.24231076015136507,-0.7431169250649856,0.45741089353040143,0.8328290578656985
RYK,788.6771101482445,-0.13371871189941606,0.14571220497568343,-0.9176905388380548,0.35878090230399606,0.7765048273747179
S100A1,11.132113271057804,-0.13352083897682598,0.4898089269573717,-0.2725978062634338,0.7851623984471672,0.9504845032126726
S100A10,1051.9490857212547,-0.49858764989059623,0.20858215786125955,-2.390365767633091,0.01683160064799785,0.17127452242394126
S100A11,8937.160573094736,0.0162182626094646,0.20445622872804015,0.07932388614600495,0.9367750077641473,0.9864701162650368
S100A13,297.7739016704733,-0.17792090142845005,0.22686047885845242,-0.7842745564310574,0.4328790256851003,0.8190919056321231
S100A16,5492.10716433033,0.6561898293894429,0.18332579598190518,3.57936440900118,0.0003444309003566333,0.009808004860498728
S100A2,46.196895744733126,0.4938854005813524,0.254341634250529,1.9418189319915686,0.052159024146783216,0.3314948398787387
S100A3,65.93206948899713,-0.3279343508067649,0.266125853348849,-1.2322528859189594,0.2178546332946436,0.647827060768127
S100A4,12403.084699559895,0.20038939238927211,0.17156104591442561,1.1680355020056594,0.2427924447760147,0.6788064294902829
S100A6,991.2605044633566,-0.4903352522434484,0.2981068312890132,-1.644830647198657,0.10000474015262859,0.45819550311462076
S100PBP,136.77440238887317,-0.06498055410787762,0.2374740317135141,-0.27363225207827946,0.7843672460314045,0.9503131155306006
S1PR1,64.17256309382844,0.9434128107903017,0.31097820950336197,3.033694265257201,0.0024157911764464833,0.04466880445720659
S1PR3,156.86075885093356,-0.4264278231313662,0.31390227016081895,-1.358473205411665,0.17431357918068413,0.5914260418583023
S1PR5,6.963792225320308,1.3662510739785902,0.6909583705805814,1.9773276251514118,0.04800460900682595,0.31843453128781896
SAAL1,95.50671205736504,0.2295324645761195,0.210297776446289,1.0914640585120172,0.27506873859043723,0.7075507022212095
SAC3D1,34.42898690746152,0.24955856251979386,0.32057197090087486,0.7784790473679956,0.4362866540910274,0.8202320552254913
SACM1L,543.8691567913947,0.0748490020487645,0.22021559072792546,0.3398896590443491,0.7339396244270361,0.9378197741462398
SACS,465.5121283694185,0.3337745526092304,0.21996442431723137,1.5174024328946154,0.12916511006700981,0.5191825613027481
SAE1,985.2547173572025,0.3618372750918077,0.13804775283291912,2.621102246624353,0.008764597095278989,0.11023308188037172
SAFB,571.2288188311531,0.26572591840934007,0.16739794940325353,1.5873905227430187,0.11242422442359606,0.4840033012172906
SAFB2,106.76436800907932,0.30926327075412785,0.25370106002867204,1.219006616366429,0.22284168126090087,0.6534028938762135
SALL1,49.4238964454554,1.1341130608916328,0.4511382021932041,2.5138927614157986,0.01194067363942911,0.1368229675589833
SAMD1,345.6298937468176,0.2532938629042469,0.23403484277583378,1.0822912515930803,0.27912313206592143,0.713518540556353
SAMD10,17.226483229479868,0.0028156423717314674,0.4259971870609749,0.0066095327792116436,0.9947263942384309,0.9985781905375147
SAMD11,214.48653212588613,0.5650193902155569,0.2798870981631445,2.0187403918354625,0.0435142094315786,0.3029368950899651
SAMD12,160.84816623870046,-0.4046908962970171,0.20278565237058632,-1.995658428326346,0.04597111499747943,0.3109642865515648
SAMD14,124.08317788707211,0.0839161014192514,0.238844181938924,0.35134245573002904,0.7253314474951864,0.9357248795761914
SAMD15,10.070138466977804,-0.4252777333385209,0.5343724800230549,-0.7958451253331249,0.4261220595997628,0.8153541480768577
SAMD3,95.89185973502019,-0.3353396810591013,0.23505484799255968,-1.4266443935234892,0.15368242125940146,0.5604994285322367
SAMD4A,309.491700175407,-0.14466289868430587,0.15393329469610995,-0.9397765374274267,0.34733219618623123,0.7681143088071981
SAMD4B,994.3241352605311,0.0011807625049373616,0.1577836101399043,0.007483429387186652,0.9940291429598634,0.9985781905375147
SAMD5,9.812168066362517,-0.48726247824453717,0.7001960252957851,-0.695894379061495,0.4864949777070263,0.8462552418864536
SAMD8,215.77283259144082,0.25219978782103175,0.23029207419092246,1.0951301242436455,0.27345963287079034,0.7054170131517652
SAMD9,138.53740040925166,-0.0417895188969265,0.22693814744856547,-0.18414497239340477,0.8538997268074785,0.9717774576665793
SAMD9L,25.128411351048154,-0.36352799698681154,0.3476130395221807,-1.045783545653256,0.29566097973568994,0.7296122101260217
SAMHD1,77.33422402731134,-0.4117039651828952,0.31690489078284695,-1.2991404587220698,0.1938957305451966,0.6200401924402965
SAMM50,179.4851970471872,-0.06784993967143489,0.21537926411090696,-0.31502540391491163,0.7527423656278962,0.9415668841564998
SAP130,443.9593846247742,0.3354788753360772,0.1499093959406409,2.2378775741909838,0.02522903983948712,0.21954557465914526
SAP18,2343.6056405941704,0.004133154278376129,0.13743728505060315,0.030073020409667868,0.9760088175900525,0.9961458763520918
SAP25,12.242608446699556,-0.07713343448199989,0.5286408608022922,-0.14590895294196188,0.8839932638072606,0.9765200546677341
SAP30,99.72936220774295,-0.28030416813731246,0.3235312050676948,-0.8663898991711244,0.3862763812492952,0.794351535670419
SAP30BP,915.0052765024218,0.45851090000336336,0.2158717488860465,2.1239967822070143,0.03367041264434633,0.2611139941213698
SAP30L,157.65681367208919,-0.04757345041272189,0.20694560421854385,-0.2298838411782943,0.8181820329668789,0.9611495533125499
SAPCD1,12.58082287637762,-0.48983588093520125,0.5126900510394213,-0.9554230278939765,0.33936381329501575,0.7645580235208731
SAR1A,1436.5025819675525,-0.14561279343216388,0.12419699242360462,-1.1724341354057541,0.2410228013332455,0.6767345983282732
SAR1B,270.2683574738054,-0.0005381458676536902,0.290314195011492,-0.0018536670851812386,0.9985209884988662,0.9995613357554453
SARDH,24.767201869575032,0.3578577771372003,0.46845431042752256,0.7639118035024819,0.44491980292555144,0.82597177987855
SARM1,91.27410239099726,-0.7647745585554985,0.22274611273211467,-3.4333912685392343,0.0005960812292785969,0.014888383864774417
SARS,1019.8670816942928,-0.06976822749690004,0.1420628520795547,-0.49110817131722845,0.623349942418902,0.9029436726735283
SARS2,109.95200219382717,0.06852847778940463,0.3090272190372678,0.22175547514194952,0.8245042421389804,0.9636640170167627
SART1,321.9900786329531,0.1706663615533656,0.18002060643056955,0.9480379215319903,0.34311014932369366,0.7658117355417956
SART3,488.6127671791417,0.05222257225095698,0.20527986085625302,0.25439695853810895,0.799188900429173,0.9539670673324343
SASH1,996.8628867226919,-0.5582334959895381,0.2320753909562592,-2.4053972016996497,0.01615489631422856,0.16724752889705505
SASS6,34.31730502589842,-0.30953373234319426,0.3954118570718418,-0.7828134812026022,0.4337366497921329,0.8195291330114336
SAT1,163.3402755096089,0.15538974236240438,0.21196310024576503,0.7330980825541545,0.46349860953485345,0.8350043796826542
SAT2,185.806235177327,-0.41906611963326795,0.2170579968069874,-1.9306642731339243,0.05352458383560439,0.33564501264914554
SATB1,86.07125197000343,-0.2461376268141698,0.24116783362967387,-1.0206071975258828,0.30744057805206293,0.738426806121264
SATB2,353.35663732395614,0.10200927418482744,0.17880299519514775,0.5705121106807707,0.5683304104316638,0.8850657713761171
SAV1,351.98585212669803,-0.4470963232786982,0.15798693052975715,-2.8299576539623112,0.004655416537746493,0.07196522160958678
SAYSD1,62.027899955023074,-0.39507638979423193,0.2925897191941799,-1.3502743393797638,0.17692800024436128,0.5953737249975207
SBDS,1531.0478496633914,0.1810156708004921,0.19840571714190197,0.9123510824591192,0.3615839316963746,0.7774503934910626
SBF1,623.08898670964,0.008042092584968024,0.20911809295985026,0.03845718211724545,0.9693231699307832,0.993938726412748
SBF2,583.5050734388718,-0.12666999108238658,0.24605970478850936,-0.5147937212688304,0.6066971733416174,0.897787506716452
SBNO1,216.25503403369865,0.004998247503495499,0.1863175189311357,0.026826503123106134,0.9785981143865572,0.996781119376796
SBNO2,471.6716387224212,-0.6717632556052533,0.21294382927021024,-3.154650021592476,0.0016069073896548894,0.03241738320929944
SBSN,13.499130849506358,-1.3539455100985913,0.5648643907192972,-2.3969390394294106,0.01653267399802717,0.16935458824426125
SC5DL,84.12546661907061,0.06795658655701113,0.27988952419485386,0.24279789232018922,0.8081619684104782,0.9577252779933257
SCAF1,913.9161576826045,0.2102347114356647,0.15371756346613433,1.3676687731391326,0.17141577865886737,0.589090844968502
SCAF11,540.3092997552505,-0.11456481101886895,0.2634244094311063,-0.4349058284548655,0.6636307838039343,0.9177894364428735
SCAF4,493.99313531766734,-0.011362828887612373,0.14001911005589418,-0.08115198620442915,0.93532108297067,0.9859549595565029
SCAF8,450.07258262929304,-0.23214054566713513,0.2531206628838263,-0.9171141661148372,0.3590828185498621,0.7765333375653303
SCAI,26.692438294787024,-0.03339861121219686,0.3675628861785692,-0.09086502600801531,0.9275998403964307,0.9837546665367569
SCAMP1,242.20661512014885,-0.4164385543674034,0.2976046314752402,-1.3993013223722288,0.1617226432702209,0.5769416095540686
SCAMP2,762.333534549071,0.3136300181792152,0.17129761867480775,1.8309070529147984,0.06711441745292801,0.3782481027102519
SCAMP3,791.5386849050317,0.22583983018182247,0.1484126369775158,1.5217021594733655,0.12808372628606385,0.5185452401951609
SCAMP4,1052.360907222293,0.020107775452419964,0.14573608457540582,0.13797389651988304,0.890261047769532,0.9766775058805861
SCAMP5,10.293288706491207,-0.6507591221819871,0.5543386664313843,-1.173937813812123,0.24041993489701974,0.6759942001331856
SCAP,1035.7767747719065,-0.02262157367719542,0.21799868091991798,-0.10376931448271229,0.9173524184663429,0.9817903762495988
SCAPER,19.432772450465528,0.08812126243887197,0.4036056969743369,0.21833503119376219,0.8271680818406534,0.9640474047715928
SCARA3,513.0546015326082,0.45047731066390356,0.17908798247103475,2.5153966472136826,0.011889853245774629,0.13656611747538705
SCARB1,114.71310631055945,-0.2559405405281038,0.2624279853235296,-0.9752791426286798,0.32942181360583533,0.7571965974793498
SCARB2,989.0976980559309,-0.1295360443281889,0.18603082389518036,-0.6963149526294438,0.48623161104636303,0.8462230636823235
SCARF2,808.2517425434062,0.3419712856408882,0.1757373517969529,1.9459226063449626,0.051664036974059,0.32969603902830263
SCARNA10,204.17557193636625,-1.580308339952406,0.6043094301633979,-2.615064834459244,0.008921051961826992,0.11168367264886829
SCARNA12,477.5868231874536,-0.37025534873730837,0.25599070077054403,-1.446362495289174,0.14807555542489298,0.5531261214031667
SCARNA16,206.18482405469308,-0.9949142818530815,0.27173333060942545,-3.6613627029917675,0.00025087729488304706,0.007595905249451674
SCARNA17,372.650848260513,-0.3335522249236795,0.2344921493810691,-1.4224451684377268,0.15489705853303107,0.563772739510102
SCARNA18,146.46573447775222,-1.6776510141348593,0.39071175840349154,-4.293832929395316,1.7561464584577575e-05,0.0008637741711086299
SCARNA2,23.0275717334968,-0.6116143542312914,0.4523646768082458,-1.3520382682102086,0.1763630735569407,0.5949065508035573
SCARNA3,48.11721586520305,-2.7441343396795355,0.9147902272186709,-2.999741643527177,0.0027020869443635516,0.04869894072947067
SCARNA5,55.75205110912218,-3.192997690145261,1.0050749956122522,-3.176875063139157,0.0014887115373242372,0.030469615740892773
SCARNA6,18.99049388587463,-0.6668794196232123,0.41108733480284876,-1.6222329494608185,0.10475347915009824,0.4689995270221112
SCARNA7,1329.4221348261437,-0.48045771036274476,0.27413071290567853,-1.7526591795208957,0.0796605265063426,0.4109849054083447
SCARNA9,104.08137960336302,-0.5465900318471141,0.423023780045789,-1.2921023772894042,0.19632169274198574,0.6219549877161219
SCARNA9L,28.917690301918185,0.03501986768323252,0.3423496731212039,0.10229268619992007,0.9185243604236066,0.9817903762495988
SCCPDH,358.4445130136543,0.001355960623546775,0.21867781962355592,0.0062007231729354195,0.9950525704184494,0.9986168404340208
SCD,386.27849438810085,0.33756720774053356,0.19019702701759036,1.7748290445639494,0.07592611903767967,0.4011994162653442
